genre,bpm,rolloff,centroid,rms,zcr,spec_bw,spec_flatness,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1,112.34714673913044,5066.011033191031,2556.491893524053,0.16675602,83825,2447.819615286907,0.03520794,-20.0814,79.3993,-12.030375,45.41348,-0.7377553,10.029586,4.8243313,7.763867,-1.0291011,2.9778357,-7.7919106,6.5549293,-3.5690858
1,129.19921875,5393.425720025881,2685.4997621696507,0.3453233,97110,2398.2090055548792,0.027281968,36.900185,68.57001,-16.823107,56.35178,3.4745305,20.024258,-0.9266828,18.2223,-0.21338476,3.3208513,0.08061584,4.1951604,-0.37470946
1,95.703125,5689.123931979248,2627.4244789371064,0.22379808,71202,2651.7290229728233,0.031828493,-12.937474,75.46567,1.2856025,39.09897,2.6010423,15.856572,2.114762,14.91801,4.050057,-0.15130237,-2.0844405,4.730498,-3.0342746
1,112.34714673913044,5233.443354084026,2516.463249047866,0.26568517,73681,2477.3090081589303,0.0281803,14.239715,79.40758,-9.137591,45.97574,2.9854221,12.128937,0.035905514,9.977991,-0.34509838,3.7761934,-0.1613977,6.6520095,-6.12843
1,107.666015625,5565.149681634578,2901.058088421092,0.20814046,106597,2445.8347529392054,0.04463808,4.2022805,65.099594,-20.290888,48.200974,-3.2659802,13.252207,3.4398322,15.398923,9.7918625,3.5029776,1.2707582,8.366544,-2.1737683
1,129.19921875,5840.398017245549,3030.641950253695,0.09921862,108207,2539.135919152388,0.057400648,-67.31645,55.52196,-21.398098,41.41452,2.7276943,11.484289,9.510207,18.380207,4.592683,10.041989,1.6796969,8.516685,-0.047679454
1,135.99917763157896,6018.221941968605,2910.0349139946243,0.24988875,95678,2671.793025166457,0.053124826,19.14874,67.03642,-4.344633,40.43559,2.4924393,13.415049,1.4006665,11.558996,-2.4764874,7.5148406,-1.6539685,6.7372546,-1.6103878
1,103.359375,5313.884534333882,2757.9153597033524,0.10612667,105622,2399.5952067491708,0.03409613,-84.12614,64.20866,-11.497703,73.40017,8.660257,5.982474,-2.6803916,6.911095,-8.99816,2.8793688,-5.547418,0.35978174,-6.719543
1,123.046875,4692.879956130273,2529.157505435184,0.26777294,87305,2225.1085742951886,0.02409482,-0.5427212,68.411606,-37.04878,56.336414,11.218222,21.272255,15.736196,14.250354,6.832637,9.74646,-1.0510536,13.958534,-2.0421011
1,123.046875,5881.5894348333495,2900.4001789161434,0.27822846,87149,2656.6940972525654,0.04226658,18.179693,58.713757,-1.312523,50.294563,4.551981,11.012956,8.769883,21.687271,8.269081,3.5393753,-2.078391,10.401917,-1.8027744
1,99.38401442307692,6152.279464674439,3351.3751660946386,0.22759445,132298,2541.1752583198704,0.043790314,-9.293854,29.820086,-15.263687,62.08295,21.607004,10.053458,4.217387,13.519376,-3.8277893,0.11193012,0.76743037,2.9092767,-7.3676767
1,103.359375,4827.56247505684,2933.3904667540205,0.28466803,134736,2042.5467261628787,0.028049992,8.821852,48.335144,-33.998264,87.825966,5.066058,4.154919,1.6020815,18.41927,8.086672,2.6740246,-5.28423,10.614813,-1.8923695
1,107.666015625,6009.105330428841,3244.83658257828,0.2833576,130826,2540.3938044725364,0.04793185,24.736368,34.311756,-15.845594,59.021126,16.979498,10.449557,5.456479,11.201248,2.6172216,11.088549,-1.6390929,3.1346714,-9.192311
1,143.5546875,5016.036335381192,2867.365535430637,0.2929697,118694,2251.130055691838,0.027031312,10.762535,50.407936,-30.088041,69.06409,14.189779,10.788688,9.703848,12.016913,2.167266,9.391225,-3.349856,3.5656073,-10.482158
1,99.38401442307692,5053.211110590412,2926.0579156632557,0.29743665,127682,2175.7271076412967,0.027913917,18.423838,47.278175,-31.308672,72.65665,10.493425,14.657994,1.1339701,7.518931,-5.1749578,2.8431895,-0.84392136,1.9166065,-12.443364
1,161.4990234375,5643.4325416021675,2898.608238492534,0.10591507,104218,2488.886914735177,0.03531475,-87.509224,45.095882,-14.669245,69.27452,26.899677,14.767977,-2.3141394,23.881395,3.2846253,2.4368849,1.2728329,3.1695719,-8.049381
1,95.703125,5401.025674069998,2939.85073414354,0.23883116,118895,2419.1581923514727,0.037039068,4.0690413,55.766605,-16.050362,59.955654,1.8421457,13.60362,9.7328415,12.419769,4.6134496,5.870336,-0.8827552,7.5733547,-4.7623444
1,143.5546875,5283.493051440354,2894.300726663105,0.2629108,114863,2317.2933896736863,0.04194585,19.633741,57.27375,-33.174835,55.56591,7.357152,15.481052,10.444336,13.09639,-0.87430793,6.3903136,-5.00217,1.3003689,-5.635179
1,103.359375,6213.954091736407,3128.3534004381854,0.28182006,108339,2691.066035300694,0.05221174,25.903614,48.31479,-6.5435,50.298477,9.30894,5.143658,8.633681,10.611896,0.31407028,5.8719473,-4.6894245,3.0268154,-8.373287
1,103.359375,5530.024894029363,2797.598134942062,0.22569582,88535,2518.4285239418577,0.02668009,-21.295364,59.34534,-2.5265546,62.38459,0.730881,10.389534,2.7075799,11.757114,-1.0243255,7.8793197,3.5290604,8.709808,-4.6015935
1,184.5703125,5773.8817527936335,2966.5573574979744,0.07428483,105327,2541.752508370259,0.04050212,-119.09669,44.778057,-15.428122,65.33018,26.359417,15.348223,0.019525204,18.907343,3.6235127,1.9096531,1.4626611,6.6714025,-7.96813
1,112.34714673913044,5556.599733334946,3226.6763151788023,0.25887728,150249,2373.206322298388,0.048108846,19.391235,39.315845,-23.05678,61.046513,5.7704797,8.5606985,7.798186,7.1965528,-0.074165806,8.06193,-2.3399107,5.188614,-10.508545
1,80.74951171875,5881.389436042715,2942.597108101498,0.31165588,105654,2601.511542764705,0.04105138,37.616745,59.900875,-7.831087,47.743725,5.9955654,13.505566,-0.57308084,12.809667,-0.73178685,2.0290718,0.8626977,2.8987968,-0.30140343
1,161.4990234375,5335.667735947175,2740.3840940961895,0.16820307,89417,2462.290154270153,0.031114673,-45.229805,53.46412,-16.528492,68.110115,28.294058,14.069614,2.6461678,17.627365,4.8119464,2.4049246,1.1183919,5.5586524,-8.246423
1,112.34714673913044,5484.091838446933,3083.4838604422926,0.28153458,131770,2430.311988243891,0.045596614,26.595247,45.055237,-20.874212,59.458786,13.233825,2.7747684,8.272621,7.6272554,-0.13306807,6.956396,-4.0286036,1.8781577,-8.567729
1,107.666015625,5360.700917908282,3035.8349326365765,0.27837253,125888,2323.95140329917,0.04215452,15.713275,44.49502,-15.517379,76.3204,8.866147,-0.33501196,2.8096757,20.675234,4.876932,1.1786939,-3.899693,10.451038,-0.14401685
1,151.99908088235293,5353.325962503628,3085.1144239208097,0.29728305,140356,2259.34284486733,0.031716805,23.039568,44.540676,-28.890759,59.54613,1.5975922,12.760673,-2.2111104,6.2906613,-4.2801933,4.7429132,-0.86770856,4.8063645,-11.457742
1,103.359375,6096.89646623452,3182.0636920769984,0.24119902,116043,2634.1440708096925,0.044810854,1.9097158,43.924564,-3.7052538,55.39024,6.9849615,15.97477,6.8778496,13.118632,3.7858784,7.871681,-0.8575265,6.2538824,-6.2858524
1,161.4990234375,4639.65527797262,2520.140870883577,0.29827696,85104,2283.3366611999245,0.018720677,6.983485,70.906815,-18.811504,65.46985,5.0783772,0.28135148,6.824128,2.5256739,3.5676444,3.6889617,-2.3501067,11.704074,-7.0365424
1,103.359375,5247.118271393672,2487.678523863592,0.30947724,81850,2461.767732510746,0.010645556,-18.430384,71.15876,-2.3332527,51.734146,4.624737,15.030196,1.7331702,17.472939,2.889993,0.31771094,-1.4046712,-0.50248086,-0.7624588
1,89.10290948275862,5394.825711560323,2666.7218133908036,0.26883546,89056,2540.5694117729004,0.038094748,33.86977,77.78375,-18.289923,27.232288,0.65763277,7.5674047,1.533721,8.566284,4.7872686,10.651281,6.4115853,13.50781,-4.526744
1,161.4990234375,5554.166414715557,3045.520147568172,0.2422546,120667,2449.3027566140895,0.041103043,1.5311344,48.016434,-13.997323,61.61536,2.5787356,18.289553,11.282356,15.125889,5.684315,7.6566763,1.4700147,7.8607507,-3.8249965
1,129.19921875,4907.145327163555,2713.751226298772,0.28199357,104711,2228.647016404803,0.022806155,6.822722,62.29086,-27.375895,68.50818,5.157636,11.170197,2.7517931,7.228504,-0.01753953,3.1401954,-6.6177187,7.510938,-10.589608
1,151.99908088235293,5440.808766840412,2846.39787504499,0.22616129,101343,2501.280190521017,0.037269946,-2.4677646,57.88147,-13.55236,54.44443,7.4662166,15.78047,11.13945,14.963571,8.399992,7.254688,-0.15784155,7.0736566,-3.8826725
1,151.99908088235293,5769.1651146478325,3138.7909336613234,0.2428467,123034,2504.1501621269413,0.05105701,12.305592,47.07565,-12.965234,58.288834,1.797889,18.1173,9.480928,15.164809,5.147117,6.647484,-0.35820305,9.380186,-1.3810686
1,107.666015625,5881.472768872146,3176.1991796740026,0.10822466,128090,2519.790285684903,0.07210496,-55.870586,45.56445,-22.962103,45.22737,5.7002754,5.3215504,8.766686,16.282623,3.3826754,7.871551,1.6400695,4.388389,-2.649777
1,172.265625,5409.633955350232,3137.9072902948733,0.21407434,142281,2324.350904234062,0.056815155,7.9248405,41.620354,-33.834183,55.931225,13.750472,6.715793,11.654339,14.264555,2.9760783,5.991695,-2.5804152,2.4529161,-2.0782785
1,112.34714673913044,6469.502546469863,3449.2940064941126,0.21815543,144785,2669.1734120000474,0.09194279,15.391418,36.501842,-12.01086,48.461323,10.089567,5.3183675,6.245386,11.547405,-2.71507,1.635116,-0.58720285,3.624102,-1.0330316
1,112.34714673913044,6359.636544147881,3505.9664431053743,0.10914913,148683,2587.107929245829,0.082698494,-63.483383,29.243204,-19.91287,52.05194,12.146859,8.291973,10.539392,16.40089,3.3328888,4.6489644,0.04507073,3.514981,-1.5652777
1,89.10290948275862,5846.98964405355,3041.3427561379704,0.19811918,100508,2539.6273177645635,0.050731838,-13.013367,46.207474,-27.849247,40.491608,11.499257,19.492369,11.319587,19.34993,8.4158125,11.117648,4.7545614,6.19054,-1.8914621
1,89.10290948275862,5653.140816230892,3011.8987418134616,0.18704502,115041,2426.039845529489,0.053855363,-12.365792,48.489155,-39.3983,33.456974,9.212148,20.157125,12.996124,18.769047,4.1395335,10.700655,4.40429,0.29457512,-7.0147104
1,129.19921875,4985.144855511077,2723.3406212871605,0.18989918,96147,2248.0291538653946,0.023791615,-69.50659,48.156956,-18.93206,89.29466,12.367926,14.889883,10.085209,12.976544,4.3831754,-1.2894865,0.13410941,5.2513,-3.0122347
1,103.359375,5719.69041381458,2735.9938766325313,0.2983392,83038,2616.661929453639,0.04377107,34.38276,69.9292,-14.816403,30.501663,6.585162,23.65898,5.0794215,9.931562,7.2937503,9.205426,3.0972931,8.859405,0.78362775
1,135.99917763157896,5782.456700942095,2869.85147167153,0.29800835,94380,2585.1091531152924,0.04747321,40.958424,65.141266,-13.557421,37.18554,-0.291804,12.538998,2.7128024,16.821114,6.1903925,5.5639777,1.2237399,8.416713,0.18626493
1,107.666015625,6911.683205997243,3413.6945481288494,0.15792984,115056,2948.7886960508145,0.066405,-33.74696,45.853565,22.082693,49.581993,3.1124182,8.044463,1.4091195,10.046118,-7.467404,-0.18131344,1.0689604,5.3998647,-5.269432
1,107.666015625,6155.187780421585,2947.7105428726986,0.31922,91452,2701.374530861089,0.052903917,48.753273,62.72779,-15.9979105,25.027813,7.3025355,20.304924,3.69082,12.740727,4.952163,12.461718,4.7370887,12.699001,2.5419526
1,123.046875,5128.068991268382,2533.2834979576633,0.3152539,80723,2379.1529412105465,0.025041044,22.773129,76.10019,-26.589033,37.668365,5.795351,13.743126,2.9632304,17.152143,7.404236,3.2039402,4.9178295,13.769679,0.71972865
1,112.34714673913044,5533.274874377177,2792.944232829085,0.346361,100211,2496.012458828795,0.050943796,64.88447,69.13454,-23.991241,32.05433,1.094623,19.002197,4.5069637,12.941396,3.9131994,5.3006744,-0.4276442,9.593711,-2.2816706
1,184.5703125,4689.779974875435,2587.2870396338817,0.27341387,108830,2152.748567941836,0.028749036,23.869658,75.8167,-39.488377,50.913807,8.146027,6.482833,3.409038,17.580553,-6.3932896,0.12511545,-0.6288494,7.744524,-4.2342386
1,112.34714673913044,4672.538412466138,2367.052735793681,0.22932652,86740,2221.470635430867,0.020200927,-7.8877363,86.74051,-27.828705,48.785168,4.054383,7.777809,-4.8866854,10.654033,2.5437627,4.5410943,-2.585714,7.030541,-2.0547664
1,117.45383522727273,6802.642198686629,3294.819226514697,0.425236,105951,2892.2526259523447,0.07447387,77.13589,53.342457,6.656139,38.67872,7.492813,18.072489,1.3623705,10.233387,-0.85504776,4.309202,-3.0870302,9.729663,-0.80710983
1,135.99917763157896,5690.082259517705,2777.0400029445163,0.3107615,86798,2547.6116558509693,0.03898146,37.51889,66.07477,-23.073584,27.90078,-2.1531954,21.953207,16.47288,25.99874,5.65754,9.26074,-3.353792,10.525488,-1.1038606
1,99.38401442307692,5874.706143122339,3073.5187832361567,0.117291905,106663,2618.5504880814738,0.054323744,-62.455128,53.404987,-6.373801,50.129066,2.3378131,11.559053,6.3465967,7.6623588,-1.4246647,0.63025165,-2.358797,-0.63655716,-7.631057
1,135.99917763157896,6635.451542998984,3414.9206117871763,0.12240952,130881,2782.631816236954,0.08668929,-46.643898,38.515594,-4.1468387,44.809593,8.959611,17.13215,10.679791,13.796358,1.3348789,1.0824134,-6.3036027,4.0586147,-3.8713832
1,99.38401442307692,5580.407922703415,2963.0333342531485,0.37618923,114951,2415.23043086187,0.048395924,73.78828,59.439133,-27.022945,42.719513,0.25616488,17.742088,0.61116856,14.2855625,-0.1812523,7.367469,-1.2774881,7.824804,-6.7179646
1,161.4990234375,5321.184490192048,2462.4648159317344,0.30141547,65005,2497.609924612961,0.024056971,20.082865,81.06974,-12.3756695,38.274235,5.7500324,19.843561,1.8015131,16.661705,3.442957,7.1198797,0.59162325,10.166217,-4.5049553
1,129.19921875,5846.5563133405085,2908.533250030936,0.2106446,95576,2640.9321563931885,0.042162005,-3.921804,57.42213,-8.810696,48.990627,12.660984,16.271563,4.3606668,10.273676,10.080559,11.144338,4.3818245,9.290393,-4.103278
1,117.45383522727273,5580.616254776993,2710.9036827703458,0.23858832,82038,2575.85701769837,0.034357626,2.533026,69.48334,-6.9982314,46.498253,1.7339706,14.407269,1.5244101,12.120621,7.8439784,6.10008,3.1465268,6.4135604,2.4808073
1,143.5546875,5403.9839895148025,2682.3426973495148,0.24452989,92301,2446.338013792913,0.03859768,21.784168,77.28106,-15.387426,44.742516,-5.3491817,18.722477,1.3887568,11.297758,1.0714815,6.801365,-0.70576745,5.765404,-4.2532825
1,123.046875,5216.885120876064,2887.8744377280245,0.12272584,121694,2325.058059655403,0.03418842,-63.232803,54.967415,-21.4418,63.964108,9.862679,4.0964537,1.9918032,14.609577,0.55845606,-1.2792287,1.9069598,12.602213,-7.737229
1,123.046875,6362.078196050213,2930.4109824433926,0.31984636,68370,2868.379104317512,0.024772584,-15.853929,33.30504,5.081286,66.76947,34.200356,27.245882,14.182841,18.101862,5.2224536,11.076609,0.71380097,6.371223,-2.484123
1,151.99908088235293,5351.13430908959,2647.543884108659,0.23426698,89502,2429.2808136989966,0.04522485,22.997293,76.97764,-26.33882,28.522573,-0.60683817,23.501085,4.07344,11.534845,2.8751652,8.535314,3.5752845,6.874872,-1.6381154
1,123.046875,6183.629275106424,2884.1732034921192,0.2257501,80050,2779.610471921087,0.039987642,-5.704211,60.826637,-1.7803845,44.91217,18.203192,13.565176,5.955907,12.155746,4.452828,10.047129,-4.5581856,4.8167667,-1.5946404
1,107.666015625,5241.001641713428,2852.0656406469257,0.21562101,106505,2391.3732011016473,0.03501312,-3.4042509,58.094196,-24.156214,57.31839,13.854417,4.216951,5.7387247,12.982194,1.8542656,1.7631012,-3.658916,9.92629,-9.935222
1,123.046875,5440.250436883223,2730.3786632836936,0.30276138,101407,2562.309260846895,0.0531693,53.286884,75.521286,-27.46182,22.466158,12.771678,7.57332,7.408575,10.237131,6.245466,3.4368,2.5474336,8.176585,-2.341725
1,198.76802884615384,4741.8796598357685,2667.3005985248956,0.22797818,103527,2152.2015571548654,0.026206722,-9.051606,62.381977,-42.271927,61.09161,8.248158,17.320244,6.835707,14.644861,8.227996,8.30359,-1.5670449,10.324314,-3.8426592
1,198.76802884615384,5433.575477245791,2754.1611028159195,0.2535805,85205,2575.7621239111427,0.035480164,12.20383,67.18484,-11.356304,47.155834,8.436474,8.34765,10.442059,6.829262,5.619482,5.1984487,1.8540511,9.769919,-1.7362843
1,92.28515625,5451.075371426326,2942.4111810576187,0.24728322,117397,2409.748102296065,0.051260784,26.722971,61.783493,-20.46924,49.832127,-4.005295,7.378319,4.0659966,6.6747546,-5.712549,0.64786035,-3.1506913,-3.4862766,-5.892411
1,99.38401442307692,6197.004194230118,2719.632072101108,0.13521929,81378,2804.778041852831,0.044522658,-40.461773,81.74179,0.61432976,18.616175,5.507001,7.3571844,-0.074714474,8.251245,-3.8819375,7.0095744,5.133244,10.33488,-1.8747501
1,95.703125,5065.694368439193,2685.7055116963315,0.27436003,98790,2276.5851329406864,0.02300354,10.972888,66.72803,-29.338898,58.890224,2.7254303,22.062468,3.1930487,9.62336,7.766056,7.229087,1.2774616,6.6436234,-1.729134
1,112.34714673913044,6135.81289757885,3045.651151944578,0.343248,101287,2718.71121804778,0.0572018,56.776608,60.95106,-6.9729753,34.476555,1.565736,14.568659,3.6344981,15.896486,6.6083226,4.8424954,4.600162,6.5747137,-2.652274
1,117.45383522727273,6067.738309216573,2925.1247522975277,0.3321348,83398,2707.4672939703128,0.04819102,45.24939,62.324997,-13.806263,30.079454,7.145751,22.366613,4.9405885,15.508379,7.2931356,9.15464,3.011486,7.7828054,-0.021674944
1,123.046875,5077.33596471072,2609.0710566152807,0.20641352,87137,2320.7228485903574,0.026154548,-44.395145,69.71714,-26.138021,58.803513,7.695692,22.505585,25.907974,16.290117,2.2599146,2.5150976,-5.4202666,2.7255802,-6.2941556
1,143.5546875,5618.299360245743,2845.0449977805274,0.28639922,91483,2622.7620901555592,0.038284805,16.293562,59.2126,-9.417104,46.15226,11.038691,7.273953,14.756041,13.382379,8.027848,5.4868064,2.0341802,12.731515,-3.3526373
1,184.5703125,6021.205257262239,3055.5054122110637,0.2824994,91981,2664.505002936688,0.043794844,12.90963,42.939404,-12.610236,53.684162,18.472713,22.125864,15.86665,19.045626,3.3210778,6.0745354,4.0534186,8.44694,-5.2096186
1,135.99917763157896,5775.481743118711,2901.159688267763,0.29305944,100765,2581.946109863492,0.060351003,49.968285,66.693756,-18.01002,32.866703,2.3821924,16.410261,3.9013638,12.131613,2.6004438,5.297262,0.49902636,7.936383,-0.95017624
1,143.5546875,6032.438522669553,3184.054674876787,0.3289111,107518,2589.3355965073906,0.051063914,35.740433,41.882412,-12.265117,53.70038,10.743139,19.114124,3.3556933,7.915216,0.40836033,3.0247524,-2.3308363,6.9539437,-0.85931134
1,107.666015625,5793.631633368808,2629.110486602665,0.28476417,83183,2660.6192515983985,0.036336116,30.035583,84.395256,-1.442875,31.94069,2.323993,3.6328156,-5.063345,7.2218776,-8.481389,1.4226804,-4.1662846,6.0178223,-4.8858647
1,135.99917763157896,5391.33406600716,2857.35948740731,0.14115128,114054,2411.7795566241066,0.036867857,-50.940403,57.92294,-19.103401,56.6052,11.284074,6.453466,5.5383615,16.157927,-1.0666142,7.1386924,3.2083585,9.209247,-8.146251
1,117.45383522727273,6162.387736884433,2984.8863789092643,0.3117665,108060,2675.3875843212504,0.074374855,65.94691,67.60543,-15.29517,23.61937,-0.09734907,16.592653,3.2781692,12.667829,1.6635145,7.3059936,-1.7527627,10.019304,0.012476634
1,135.99917763157896,5863.27287892439,2911.972521067559,0.40010902,96611,2636.7238587311163,0.04996844,72.06345,65.75503,-4.1383986,42.061604,-1.0034786,15.713749,2.3034277,7.049639,-2.2735717,5.554066,-1.9641166,7.4750333,-3.2073586
1,107.666015625,5987.0804636101975,3026.904159441615,0.254465,110582,2598.093735702469,0.051611744,27.824545,59.54188,-15.029971,35.258957,2.754279,15.227826,1.3588856,15.088873,-2.108501,10.110868,-0.14099948,11.911177,3.3323362
1,99.38401442307692,5772.056763829092,2829.268863355782,0.3173074,96388,2589.3183928244293,0.045129642,41.860874,65.58267,-9.422573,45.724064,7.747338,11.8435955,0.8811408,13.443783,1.6249477,9.908883,-2.4543123,10.452831,-4.625018
1,151.99908088235293,5679.965654024768,2983.845703566095,0.17624216,104225,2505.6885932603363,0.04241719,-30.794922,51.8337,-7.4506884,60.180424,0.017385194,10.671834,3.7231011,15.368814,-4.4522943,0.5255406,0.3949935,4.076691,-6.7386265
1,103.359375,5236.118337908765,2618.290010378147,0.27633488,97906,2351.718177935291,0.030774131,28.92826,78.604225,-23.06113,39.65436,-6.8383026,19.3151,-0.048076097,9.614175,3.5383701,1.4948639,0.4872008,5.7590394,-1.2322255
1,184.5703125,5742.423609683388,2679.9580318174944,0.26576284,77004,2638.409950311788,0.03774632,14.700573,74.91234,-5.257336,35.05299,4.293525,19.000795,0.15481156,10.077969,1.2000836,7.6846595,0.57019365,5.902041,-2.971327
1,112.34714673913044,6620.551633096701,3402.7500398503817,0.27833858,132289,2747.345457453534,0.07615472,35.455944,43.517834,4.1307316,50.04551,2.63208,10.262233,5.5117583,13.194073,-5.039624,3.6920993,-1.911409,4.635091,-8.211449
1,135.99917763157896,5399.550682989067,2522.8406179321414,0.27556938,81640,2529.0080400598695,0.03870387,30.301722,87.86056,-8.954456,27.768347,-4.9451027,3.0144935,-5.4777784,6.883877,-2.158431,1.9343114,-6.940108,1.2925525,-7.619207
1,117.45383522727273,5338.701050938467,2865.6052199166343,0.26029378,99464,2393.7422885488822,0.03165145,-3.7304327,51.91398,-8.916181,76.43508,5.4700828,12.019972,1.6648223,12.59054,-0.28055373,3.8283253,-2.0295396,3.8253715,-14.638739
1,117.45383522727273,6014.521964341863,3121.015261902289,0.355133,122311,2551.9813463810237,0.07572696,65.13188,46.982193,-23.1141,47.328632,23.264029,11.939198,-6.3449216,11.2720375,1.980698,3.716146,0.19415057,7.881529,-4.164022
1,161.4990234375,6105.396414836494,2903.5423394905106,0.13705969,90017,2679.8805279590583,0.040977243,-54.81688,68.79219,3.2692432,44.23259,0.10359537,20.623926,-10.624618,9.194091,-5.3560333,15.962195,-0.25216022,13.473276,0.46166807
1,143.5546875,5577.041276394399,2632.403312308114,0.31272566,74042,2571.1766454634862,0.033264723,34.04464,73.826096,-23.29252,17.721405,5.4831247,21.671509,5.143173,12.69517,6.555944,15.904158,5.291523,12.064083,5.777423
1,112.34714673913044,5651.71582484762,2595.7714239245024,0.2960431,78329,2614.867182150277,0.03862687,33.787483,79.75246,-4.244271,36.2561,6.3664527,16.283436,-4.156721,8.172907,-2.5083363,6.1622124,2.0626855,6.5908914,-0.5340498
1,123.046875,5908.330939797794,2843.9871379434435,0.25134507,90201,2619.0804594819874,0.03783791,-6.7335563,58.682808,-7.2564034,57.68975,22.986612,13.22724,2.6697145,19.32297,-4.920145,0.8606359,-0.592265,2.375219,-6.2859488
1,117.45383522727273,4482.089564084268,2121.913836886876,0.28772295,67905,2169.215674350049,0.016022537,21.296492,105.11878,-26.728708,34.012318,-8.14535,19.866507,0.32207233,12.07598,3.9541957,7.0427027,1.8540621,8.056931,0.5302881
1,103.359375,5307.851237483069,2647.04184477555,0.29157615,94008,2442.8799438243555,0.04365016,46.084385,77.661934,-22.580112,30.813873,1.2583793,13.080638,-1.1655794,13.726733,4.5220356,8.123151,-3.2431874,8.198444,-0.23242894
1,151.99908088235293,5678.973993354538,3030.081402054589,0.20984891,129232,2423.5646877762156,0.061594795,10.823351,56.88404,-30.597616,38.053997,-1.0210509,17.522133,11.132188,13.034999,-3.7623022,9.239063,2.8134441,2.455159,-8.549872
1,151.99908088235293,7193.423169020898,3572.474674054909,0.31518486,138641,2905.2453404434973,0.1155579,66.89947,46.51333,-7.790937,17.306625,1.3830318,18.397093,6.1276445,17.575613,2.0056376,11.4688425,-1.014535,9.44942,-4.0075984
1,143.5546875,4744.221312342783,2237.528240470435,0.25968733,70250,2300.4368049846257,0.01905146,4.1816072,98.28696,-17.1926,38.816933,-1.8808779,11.941982,-3.0862503,6.312476,-2.5550897,4.844845,-4.2605095,5.264529,-3.662092
1,172.265625,5344.676014808679,2577.088776581723,0.3106287,76760,2514.0885999466564,0.030934384,27.52914,77.11407,-9.585534,42.08443,1.7760417,20.49974,3.451492,8.263507,4.074287,10.776071,-2.3145614,8.378972,-0.5387673
1,143.5546875,5085.802580180921,2510.174265861952,0.27816367,84878,2380.109427272821,0.031908844,29.455767,82.77772,-21.464739,35.67914,-2.6888902,15.241565,0.5098441,8.655283,6.0632076,7.1437507,2.581831,6.267721,2.9030478
1,184.5703125,6005.24702042618,2965.6491920712297,0.1584079,95109,2668.3603898779743,0.042127375,-29.40811,58.447926,-5.9228225,46.357635,9.297115,18.672565,5.193082,9.692141,2.718536,4.810253,-2.0468743,14.341347,-1.9314139
1,117.45383522727273,5123.394019537297,2720.058140570709,0.28256634,108118,2309.4313555537024,0.036113888,31.077866,69.67973,-22.07071,58.061195,0.57833797,5.980842,-5.648034,10.045855,1.9507517,9.303841,2.9262695,9.138477,-6.8331122
1,95.703125,6188.137581178647,2923.04883991334,0.30211338,88398,2713.66815078375,0.046317086,34.770008,64.684586,-7.7973075,32.90381,4.246572,21.09534,3.2102444,16.401608,2.2711277,15.125625,1.5640444,11.347711,-0.13413012
1,117.45383522727273,6455.735963047842,3256.9363433223543,0.34946468,124175,2724.0569734977475,0.07477485,60.040134,49.711456,-8.441279,39.807056,9.567106,10.341234,5.174498,12.987241,-3.3704226,8.824298,4.518334,1.6785172,-5.44238
1,99.38401442307692,5433.2254793621805,2673.6539142405127,0.24425112,81854,2480.174068865889,0.033850208,-4.326912,69.770256,-13.478865,47.515438,3.905651,16.038137,2.2837477,18.016611,3.7130082,7.8897753,2.5876634,7.9058948,-3.08435
1,107.666015625,6004.705357034878,2939.5477584100513,0.326429,90026,2637.5723704405227,0.04980164,40.54634,60.834427,-16.353588,33.61504,7.017409,17.235558,6.6536074,15.366572,1.6790286,7.15808,-4.144389,8.46215,-1.1331446
2,123.046875,4905.753668912055,2427.7260835885354,0.12875871,76503,2443.3335847382837,0.022148967,-89.47183,79.49335,-15.33022,27.430933,11.646528,22.659433,11.064892,5.6506453,-0.6120216,7.496777,-6.9373927,4.8662724,-0.46905413
2,103.359375,5092.135875217686,2485.8585099640586,0.11874941,81900,2366.4599681654463,0.024375992,-90.891975,83.530594,-14.161756,29.966906,-3.774456,13.031082,-7.0215235,3.3068533,-5.9000974,0.22781736,-8.287497,5.234192,-6.1736636
2,135.99917763157896,3557.836819580834,1762.3154458437066,0.13672498,49016,2138.996101283758,0.007046894,-112.59452,115.158745,-9.931356,26.196491,12.237621,3.2218213,-3.5335925,6.398448,-12.887654,0.6975538,-7.7798486,0.86493,-9.633619
2,117.45383522727273,4723.213106043198,2176.713887007764,0.12656358,63297,2298.9267974233617,0.010650829,-89.6297,95.32709,-6.841792,43.932934,-6.9207153,5.591838,-13.455998,8.195172,-15.277211,1.492205,3.709871,8.47577,-0.87828106
2,151.99908088235293,4616.38041871251,2296.7112404112186,0.24084662,76985,2258.231647399349,0.013737376,-32.631615,84.02362,-21.166653,38.46317,0.71570617,13.285657,0.035546176,8.199753,1.311775,3.5917945,-5.0650887,2.4013722,-0.39090222
2,80.74951171875,1337.2919135787538,827.0004898115561,0.040883563,21665,1265.6752217771134,0.00037163557,-394.70685,159.02881,6.2824564,26.144081,13.316809,0.44399315,14.931914,18.03089,-3.6881557,7.1869316,4.6132665,-0.7090234,-1.1522514
